observation_id,timestamp,src_ip,dst_ip,src_port,dst_port,txid,provenance,dataset_id,generator_version
OBS-cd1cf301b5144867f58a1e42,2025-01-31T00:06:16Z,203.0.113.229,192.0.2.247,20693,10560,cb00e70059c36642fc4b1b26ff2929eda86994251055a5911d9c121bfb85e040,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-d95649d02bd832c900db09a8,2025-01-31T00:09:03Z,192.0.2.138,198.51.100.148,23307,60769,cb00e70059c36642fc4b1b26ff2929eda86994251055a5911d9c121bfb85e040,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-40ccd89e7c4b772933c3cca4,2025-02-02T00:06:01Z,172.16.247.133,203.0.113.76,28356,54225,cb00e70059c36642fc4b1b26ff2929eda86994251055a5911d9c121bfb85e040,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-5fead1b11cfd8d649ca6ae03,2025-02-03T00:09:33Z,203.0.113.169,192.0.2.24,21904,57120,cb00e70059c36642fc4b1b26ff2929eda86994251055a5911d9c121bfb85e040,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-413adcfdf2bf424ec4f6ed1c,2025-01-31T00:08:57Z,10.0.34.102,192.168.206.247,62857,39243,cb00e70059c36642fc4b1b26ff2929eda86994251055a5911d9c121bfb85e040,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-08082b8e3514776ea4f3de0e,2025-01-31T00:08:39Z,203.0.113.212,203.0.113.109,34049,22658,cb00e70059c36642fc4b1b26ff2929eda86994251055a5911d9c121bfb85e040,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-2756331cb9c7a230655672ae,2025-03-30T03:04:18Z,203.0.113.165,192.168.152.77,32236,7357,59ae34eb66e83aeb18691e93ba94228b27908896244245c5bd0548cf8d592bc1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-6b2cc5f0b1a5d42a7259921d,2025-03-30T03:03:33Z,172.16.229.122,198.51.100.80,49898,6327,59ae34eb66e83aeb18691e93ba94228b27908896244245c5bd0548cf8d592bc1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-eab26d26db5e0b556c5763fe,2025-03-30T03:04:18Z,192.0.2.223,192.0.2.241,64587,13565,59ae34eb66e83aeb18691e93ba94228b27908896244245c5bd0548cf8d592bc1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-76fa54bfbc3883e99c8cc964,2025-03-30T03:03:56Z,10.0.253.184,10.0.198.3,28093,61409,59ae34eb66e83aeb18691e93ba94228b27908896244245c5bd0548cf8d592bc1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-8780c35c2fd36ab4d96bfc09,2025-04-02T02:42:07Z,198.51.100.68,192.0.2.239,1698,10194,c774b27fe0dca1db9b1a008a8238f4a85290ff9f0f3d6bcd914704ef1a088b46,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-d5693ee913ff5250bef3f7e0,2025-03-30T02:42:30Z,198.51.100.135,192.168.200.176,40605,23842,c774b27fe0dca1db9b1a008a8238f4a85290ff9f0f3d6bcd914704ef1a088b46,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-09e88515d95cca1cd9802e28,2025-03-30T02:45:52Z,172.16.124.219,203.0.113.131,60469,4222,c774b27fe0dca1db9b1a008a8238f4a85290ff9f0f3d6bcd914704ef1a088b46,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-feb3245a3f68df2ae71c36d4,2025-04-02T02:45:49Z,203.0.113.31,192.168.228.143,28915,33466,c774b27fe0dca1db9b1a008a8238f4a85290ff9f0f3d6bcd914704ef1a088b46,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-f883461f42f0804e64bbaf90,2025-04-01T02:42:37Z,198.51.100.36,203.0.113.73,6008,59642,c774b27fe0dca1db9b1a008a8238f4a85290ff9f0f3d6bcd914704ef1a088b46,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-78d7f012ca4d545019d7af25,2025-03-30T02:45:28Z,192.168.121.21,198.51.100.53,8076,3619,c774b27fe0dca1db9b1a008a8238f4a85290ff9f0f3d6bcd914704ef1a088b46,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-cacae33eae08885579fb7470,2025-03-30T02:32:04Z,203.0.113.26,203.0.113.62,10644,4709,0e3d0524a0cbd1e5d2680b198adbfe2f630dd38422631c880698c18fd7d4f59f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-c04fe81d420675c4eed26c6d,2025-03-30T02:34:34Z,192.0.2.39,192.168.51.13,54785,54511,0e3d0524a0cbd1e5d2680b198adbfe2f630dd38422631c880698c18fd7d4f59f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-8367308a10574a6c416107db,2025-03-30T02:35:24Z,203.0.113.246,10.0.185.123,32281,9580,0e3d0524a0cbd1e5d2680b198adbfe2f630dd38422631c880698c18fd7d4f59f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-2e82b7d17153623a75075ce0,2025-03-30T02:34:27Z,192.0.2.228,192.0.2.65,33738,41785,0e3d0524a0cbd1e5d2680b198adbfe2f630dd38422631c880698c18fd7d4f59f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-552ac99d7e0b1971cd1258f4,2025-03-29T21:28:08Z,203.0.113.28,203.0.113.117,40995,28611,86b57e4cff0be7330d9fe4c425463e9b853e330ab4b50c3acbaba313a24de84a,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-38cf6da019766434356bd49a,2025-03-30T04:23:32Z,10.0.117.40,192.168.57.252,51684,59706,86b57e4cff0be7330d9fe4c425463e9b853e330ab4b50c3acbaba313a24de84a,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-b74881f2e9cd9979319d43af,2025-03-30T04:43:32Z,10.0.190.187,172.16.220.234,4182,11981,86b57e4cff0be7330d9fe4c425463e9b853e330ab4b50c3acbaba313a24de84a,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1e7c95fe60a24b3d67855eb8,2025-03-30T02:33:02Z,192.168.160.92,10.0.69.156,18389,30879,6c7594819c09b692cd02421ba5e0700a7f11d3a3ed38cf95e183e85facf9f6fa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-a6fdbef6b1868ffed6925bb4,2025-03-30T02:33:17Z,192.168.88.5,172.16.161.17,53805,54576,6c7594819c09b692cd02421ba5e0700a7f11d3a3ed38cf95e183e85facf9f6fa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-8c6b5f05b3b02a48500dfeb7,2025-03-30T02:32:48Z,192.168.138.187,192.0.2.216,21235,14999,6c7594819c09b692cd02421ba5e0700a7f11d3a3ed38cf95e183e85facf9f6fa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-16e9568ee8eafa8ef9f0f7db,2025-03-30T02:33:10Z,10.0.203.86,203.0.113.247,56251,54703,6c7594819c09b692cd02421ba5e0700a7f11d3a3ed38cf95e183e85facf9f6fa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-5d7505e6da7bea2b83ec5e84,2025-03-30T02:32:39Z,203.0.113.34,203.0.113.22,42404,64984,6c7594819c09b692cd02421ba5e0700a7f11d3a3ed38cf95e183e85facf9f6fa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-b0ed2698debfab0753e05e49,2025-03-30T02:32:55Z,203.0.113.111,203.0.113.149,61344,36276,6c7594819c09b692cd02421ba5e0700a7f11d3a3ed38cf95e183e85facf9f6fa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-44edd1a02408a614665336e0,2025-03-30T02:46:45Z,192.168.247.219,10.0.212.252,11793,3219,e6ddfcccd0f13695e2fe8e6ff353e9a9e93df10523beef81e91360c6ce2d9bb7,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-284e7aeb4b5cdc87aad13662,2025-03-30T02:39:15Z,192.168.255.133,203.0.113.213,44861,35705,e6ddfcccd0f13695e2fe8e6ff353e9a9e93df10523beef81e91360c6ce2d9bb7,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-c94edd5bc78320a7540e8dea,2025-03-30T02:51:34Z,192.168.117.93,192.0.2.7,34030,18350,e6ddfcccd0f13695e2fe8e6ff353e9a9e93df10523beef81e91360c6ce2d9bb7,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-a9b703952806d22fc78968e6,2025-03-30T08:46:11Z,172.16.64.238,10.0.21.209,26164,26950,0d06bbd514994cfe9008ac83b69fa1512da5ae17914ea72e258f245dfe0bc313,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-52bd27fa035306890b0350f7,2025-03-30T06:05:10Z,198.51.100.240,192.168.54.123,54833,61870,0d06bbd514994cfe9008ac83b69fa1512da5ae17914ea72e258f245dfe0bc313,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-225691f34098fe07306e3aa7,2025-03-30T03:00:44Z,192.168.124.97,203.0.113.51,15189,56386,fb87baad33f3b129a0f982785841a957f7a8029553dbc763fa2431eccbd7158c,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-b64f19f1ada9e06a74f686db,2025-03-30T02:59:02Z,203.0.113.15,192.168.236.34,32723,34727,fb87baad33f3b129a0f982785841a957f7a8029553dbc763fa2431eccbd7158c,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-bcf8aecbf0bc5b0f5907be1a,2025-03-06T22:09:10Z,10.0.196.7,192.0.2.82,23706,16204,946b3132d828ecc9b1c53f02ce90536e0d4b14da2ed84e11f501e9437103557c,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e1402e699726c7f0adabb298,2025-03-06T22:09:30Z,192.0.2.169,192.168.0.222,61652,40559,946b3132d828ecc9b1c53f02ce90536e0d4b14da2ed84e11f501e9437103557c,SYNTHETIC,6bc084b677a63411,1.0.0
